;sent_index;token;tag
14238;21869;(;O
14239;21869;нем;O
14240;21869;.;O
14241;21869;Universität;O
14242;21869;Trier;O
14243;21869;);O
14244;21869;—;O
14245;21869;государственное;B-DEF
14246;21869;высшее;I-DEF
14247;21869;учебное;I-DEF
14248;21869;заведение;I-DEF
14249;21869;,;I-DEF
14250;21869;первоначально;I-DEF
14251;21869;основан;I-DEF
14252;21869;в;I-DEF
14253;21869;1473;I-DEF
14254;21869;году;I-DEF
14255;21869;и;I-DEF
14256;21869;в;I-DEF
14257;21869;1798;I-DEF
14258;21869;году;I-DEF
14259;21869;прекратил;I-DEF
14260;21869;своё;I-DEF
14261;21869;существование;I-DEF
14262;21869;.;O
14263;21877;Грамма́тика;B-TERM
14264;21877;зави́симостей;I-TERM
14265;21877;—;O
14266;21877;одна;B-DEF
14267;21877;из;I-DEF
14268;21877;формальных;I-DEF
14269;21877;моделей;I-DEF
14270;21877;,;I-DEF
14271;21877;разработанных;I-DEF
14272;21877;в;I-DEF
14273;21877;рамках;I-DEF
14274;21877;структурного;I-DEF
14275;21877;синтаксиса;I-DEF
14276;21877;(;I-DEF
14277;21877;наряду;I-DEF
14278;21877;с;I-DEF
14279;21877;грамматикой;I-DEF
14280;21877;составляющих;I-DEF
14281;21877;);I-DEF
14282;21877;.;O
14283;21884;Лексические;B-TERM
14284;21884;трансформации;I-TERM
14285;21884;-;O
14286;21884;это;O
14287;21884;отклонение;B-DEF
14288;21884;при;I-DEF
14289;21884;переводе;I-DEF
14290;21884;от;I-DEF
14291;21884;словарных;I-DEF
14292;21884;соответствий;I-DEF
14293;21884;,;I-DEF
14294;21884;которое;I-DEF
14295;21884;заключается;I-DEF
14296;21884;в;I-DEF
14297;21884;замене;I-DEF
14298;21884;отдельных;I-DEF
14299;21884;лексических;I-DEF
14300;21884;единиц;I-DEF
14301;21884;исходного;I-DEF
14302;21884;языка;I-DEF
14303;21884;на;I-DEF
14304;21884;лексические;I-DEF
14305;21884;единицы;I-DEF
14306;21884;переводного;I-DEF
14307;21884;языка;I-DEF
14308;21884;,;I-DEF
14309;21884;не;I-DEF
14310;21884;являющиеся;I-DEF
14311;21884;их;I-DEF
14312;21884;эквивалентами;I-DEF
14313;21884;.;O
14314;21923;Обобщающее;B-TERM
14315;21923;слово;I-TERM
14316;21923;—;O
14317;21923;это;O
14318;21923;слово;B-DEF
14319;21923;при;I-DEF
14320;21923;однородных;I-DEF
14321;21923;членах;I-DEF
14322;21923;предложения;I-DEF
14323;21923;,;I-DEF
14324;21923;называющее;I-DEF
14325;21923;родовое;I-DEF
14326;21923;понятие;I-DEF
14327;21923;(;I-DEF
14328;21923;общее;I-DEF
14329;21923;);I-DEF
14330;21923;,;I-DEF
14331;21923;по;I-DEF
14332;21923;отношению;I-DEF
14333;21923;к;I-DEF
14334;21923;которому;I-DEF
14335;21923;однородные;I-DEF
14336;21923;члены;I-DEF
14337;21923;предложения;I-DEF
14338;21923;являются;I-DEF
14339;21923;видовыми;I-DEF
14340;21923;понятиями;I-DEF
14341;21923;(;I-DEF
14342;21923;частными;I-DEF
14343;21923;);I-DEF
14344;21923;";";I-DEF
14345;21923;или;I-DEF
14346;21923;называющее;I-DEF
14347;21923;целое;I-DEF
14348;21923;,;I-DEF
14349;21923;по;I-DEF
14350;21923;отношению;I-DEF
14351;21923;к;I-DEF
14352;21923;которому;I-DEF
14353;21923;однородные;I-DEF
14354;21923;члены;I-DEF
14355;21923;обозначают;I-DEF
14356;21923;части;I-DEF
14357;21923;.;O
14358;21935;Достопримеча́тельность;B-TERM
14359;21935;—;O
14360;21935;место;B-DEF
14361;21935;,;I-DEF
14362;21935;вещь;I-DEF
14363;21935;или;I-DEF
14364;21935;объект;I-DEF
14365;21935;,;I-DEF
14366;21935;заслуживающие;I-DEF
14367;21935;особого;I-DEF
14368;21935;внимания;I-DEF
14369;21935;,;I-DEF
14370;21935;знаменитые;I-DEF
14371;21935;или;I-DEF
14372;21935;замечательные;I-DEF
14373;21935;чем-либо;I-DEF
14374;21935;,;I-DEF
14375;21935;например;I-DEF
14376;21935;,;I-DEF
14377;21935;являющиеся;I-DEF
14378;21935;историческим;I-DEF
14379;21935;наследием;I-DEF
14380;21935;,;I-DEF
14381;21935;художественной;I-DEF
14382;21935;ценностью;I-DEF
14383;21935;.;O
14384;21958;Оле́г;B-TERM
14385;21958;Никола́евич;I-TERM
14386;21958;Трубачёв;I-TERM
14387;21958;(;O
14388;21958;23;O
14389;21958;октября;O
14390;21958;1930;O
14391;21958;,;O
14392;21958;Сталинград;O
14393;21958;—;O
14394;21958;9;O
14395;21958;марта;O
14396;21958;2002;O
14397;21958;,;O
14398;21958;Москва;O
14399;21958;);O
14400;21958;—;O
14401;21958;советский;B-DEF
14402;21958;и;I-DEF
14403;21958;российский;I-DEF
14404;21958;лингвист-славист;I-DEF
14405;21958;,;I-DEF
14406;21958;исследователь;I-DEF
14407;21958;этимологии;I-DEF
14408;21958;славянских;I-DEF
14409;21958;языков;I-DEF
14410;21958;и;I-DEF
14411;21958;славянской;I-DEF
14412;21958;ономастики;I-DEF
14413;21958;";";I-DEF
14414;21958;специалист;I-DEF
14415;21958;в;I-DEF
14416;21958;области;I-DEF
14417;21958;сравнительно-исторического;I-DEF
14418;21958;языкознания;I-DEF
14419;21958;,;I-DEF
14420;21958;лексикограф;I-DEF
14421;21958;.;O
14422;22196;Университет;B-TERM
14423;22196;КАЗГЮУ;I-TERM
14424;22196;имени;I-TERM
14425;22196;М;I-TERM
14426;22196;.;I-TERM
14427;22196;С;I-TERM
14428;22196;.;I-TERM
14429;22196;Нарикбаева;I-TERM
14430;22196;(;O
14431;22196;ранее;O
14432;22196;—;O
14433;22196;Каза́хский;B-TERM
14434;22196;гуманита́рный;I-TERM
14435;22196;юриди́́ческий;I-TERM
14436;22196;университет;I-TERM
14437;22196;);O
14438;22196;—;O
14439;22196;высшее;B-DEF
14440;22196;учебное;I-DEF
14441;22196;заведение;I-DEF
14442;22196;,;I-DEF
14443;22196;расположенное;I-DEF
14444;22196;в;I-DEF
14445;22196;г;I-DEF
14446;22196;.;I-DEF
14447;22196;Нур-Султан;I-DEF
14448;22196;и;I-DEF
14449;22196;созданное;I-DEF
14450;22196;в;I-DEF
14451;22196;1994;I-DEF
14452;22196;году;I-DEF
14453;22196;.;O
14454;22233;«;O
14455;22233;Синтакси́ческие;B-TERM
14456;22233;структу́ры;I-TERM
14457;22233;»;O
14458;22233;(;O
14459;22233;англ;O
14460;22233;.;O
14461;22233;Syntactic;O
14462;22233;Structures;O
14463;22233;);O
14464;22233;—;O
14465;22233;лингвистическая;B-DEF
14466;22233;работа;I-DEF
14467;22233;,;I-DEF
14468;22233;выпущенная;I-DEF
14469;22233;Н;I-DEF
14470;22233;.;I-DEF
14471;22233;Хомским;I-DEF
14472;22233;в;I-DEF
14473;22233;1957;I-DEF
14474;22233;году;I-DEF
14475;22233;.;O
14476;22253;Болга́рский;B-TERM
14477;22253;язы́к;I-TERM
14478;22253;(;O
14479;22253;български;O
14480;22253;език;O
14481;22253;);O
14482;22253;—;O
14483;22253;язык;B-DEF
14484;22253;болгар;I-DEF
14485;22253;,;I-DEF
14486;22253;относящийся;I-DEF
14487;22253;к;I-DEF
14488;22253;южной;I-DEF
14489;22253;подгруппе;I-DEF
14490;22253;славянской;I-DEF
14491;22253;группы;I-DEF
14492;22253;индоевропейской;I-DEF
14493;22253;языковой;I-DEF
14494;22253;семьи;I-DEF
14495;22253;.;O
14496;22368;Ге́ндер;B-TERM
14497;22368;—;O
14498;22368;спектр;B-DEF
14499;22368;характеристик;I-DEF
14500;22368;,;I-DEF
14501;22368;относящихся;I-DEF
14502;22368;к;I-DEF
14503;22368;маскулинности;I-DEF
14504;22368;и;I-DEF
14505;22368;фемининности;I-DEF
14506;22368;.;O
14507;22433;«;O
14508;22433;Мыслить;B-TERM
14509;22433;как;I-TERM
14510;22433;преступник;I-TERM
14511;22433;»;O
14512;22433;(;O
14513;22433;англ;O
14514;22433;.;O
14515;22433;Criminal;O
14516;22433;Minds;O
14517;22433;);O
14518;22433;—;O
14519;22433;американский;B-DEF
14520;22433;телесериал;I-DEF
14521;22433;о;I-DEF
14522;22433;работе;I-DEF
14523;22433;команды;I-DEF
14524;22433;следователей;I-DEF
14525;22433;ФБР;I-DEF
14526;22433;из;I-DEF
14527;22433;Отдела;I-DEF
14528;22433;анализа;I-DEF
14529;22433;поведения;I-DEF
14530;22433;,;I-DEF
14531;22433;которые;I-DEF
14532;22433;используют;I-DEF
14533;22433;многолетний;I-DEF
14534;22433;опыт;I-DEF
14535;22433;работы;I-DEF
14536;22433;,;I-DEF
14537;22433;знания;I-DEF
14538;22433;в;I-DEF
14539;22433;области;I-DEF
14540;22433;психологии;I-DEF
14541;22433;и;I-DEF
14542;22433;статистику;I-DEF
14543;22433;по;I-DEF
14544;22433;ранее;I-DEF
14545;22433;раскрытым;I-DEF
14546;22433;делам;I-DEF
14547;22433;,;I-DEF
14548;22433;чтобы;I-DEF
14549;22433;поймать;I-DEF
14550;22433;преступника;I-DEF
14551;22433;,;I-DEF
14552;22433;предугадав;I-DEF
14553;22433;его;I-DEF
14554;22433;следующий;I-DEF
14555;22433;шаг;I-DEF
14556;22433;.;O
14557;22683;Индоари́йские;B-TERM
14558;22683;мигра́ции;I-TERM
14559;22683;—;O
14560;22683;гипотетические;B-DEF
14561;22683;доисторические;I-DEF
14562;22683;миграции;I-DEF
14563;22683;индоевропейцев;I-DEF
14564;22683;в;I-DEF
14565;22683;Индию;I-DEF
14566;22683;,;I-DEF
14567;22683;где;I-DEF
14568;22683;они;I-DEF
14569;22683;осели;I-DEF
14570;22683;на;I-DEF
14571;22683;северо-западе;I-DEF
14572;22683;этого;I-DEF
14573;22683;субконтинента;I-DEF
14574;22683;(;I-DEF
14575;22683;территория;I-DEF
14576;22683;современного;I-DEF
14577;22683;Пакистана;I-DEF
14578;22683;);I-DEF
14579;22683;и;I-DEF
14580;22683;далее;I-DEF
14581;22683;распространялись;I-DEF
14582;22683;по;I-DEF
14583;22683;всей;I-DEF
14584;22683;северной;I-DEF
14585;22683;части;I-DEF
14586;22683;Индии;I-DEF
14587;22683;.;O
14588;22767;Стэ́нфордский;B-TERM
14589;22767;университе́т;I-TERM
14590;22767;,;O
14591;22767;также;O
14592;22767;Ста́нфордский;B-TERM
14593;22767;университет;I-TERM
14594;22767;—;O
14595;22767;частный;B-DEF
14596;22767;исследовательский;I-DEF
14597;22767;университет;I-DEF
14598;22767;в;I-DEF
14599;22767;США;I-DEF
14600;22767;,;I-DEF
14601;22767;один;I-DEF
14602;22767;из;I-DEF
14603;22767;самых;I-DEF
14604;22767;авторитетных;I-DEF
14605;22767;и;I-DEF
14606;22767;рейтинговых;I-DEF
14607;22767;в;I-DEF
14608;22767;США;I-DEF
14609;22767;и;I-DEF
14610;22767;в;I-DEF
14611;22767;мире;I-DEF
14612;22767;.;O
14613;22818;Карасик;B-TERM
14614;22818;Владимир;I-TERM
14615;22818;Ильич;I-TERM
14616;22818;(;O
14617;22818;род;O
14618;22818;.;O
14619;22818;15;O
14620;22818;мая;O
14621;22818;1953;O
14622;22818;,;O
14623;22818;Волгоград;O
14624;22818;);O
14625;22818;—;O
14626;22818;российский;B-DEF
14627;22818;лингвист;I-DEF
14628;22818;,;I-DEF
14629;22818;доктор;I-DEF
14630;22818;филологических;I-DEF
14631;22818;наук;I-DEF
14632;22818;(;I-DEF
14633;22818;1993;I-DEF
14634;22818;);I-DEF
14635;22818;,;I-DEF
14636;22818;профессор;I-DEF
14637;22818;Государственного;I-DEF
14638;22818;института;I-DEF
14639;22818;русского;I-DEF
14640;22818;языка;I-DEF
14641;22818;им;I-DEF
14642;22818;.;I-DEF
14643;22818;А;I-DEF
14644;22818;.;I-DEF
14645;22818;С;I-DEF
14646;22818;.;I-DEF
14647;22818;Пушкина;I-DEF
14648;22818;,;I-DEF
14649;22818;является;I-DEF
14650;22818;специалистом;I-DEF
14651;22818;в;I-DEF
14652;22818;области;I-DEF
14653;22818;аксиологической;I-DEF
14654;22818;лингвистики;I-DEF
14655;22818;,;I-DEF
14656;22818;лингвокультурологии;I-DEF
14657;22818;и;I-DEF
14658;22818;теории;I-DEF
14659;22818;дискурса;I-DEF
14660;22818;,;I-DEF
14661;22818;автор;I-DEF
14662;22818;более;I-DEF
14663;22818;300;I-DEF
14664;22818;научных;I-DEF
14665;22818;трудов;I-DEF
14666;22818;и;I-DEF
14667;22818;ряда;I-DEF
14668;22818;монографий;I-DEF
14669;22818;по;I-DEF
14670;22818;теме;I-DEF
14671;22818;прагматики;I-DEF
14672;22818;,;I-DEF
14673;22818;теории;I-DEF
14674;22818;коммуникации;I-DEF
14675;22818;,;I-DEF
14676;22818;лингвокультурологии;I-DEF
14677;22818;.;O
14678;22848;Су́ржик;B-TERM
14679;22848;(;O
14680;22848;от;O
14681;22848;названия;O
14682;22848;суржик;O
14683;22848;—;O
14684;22848;«;O
14685;22848;хлеб;O
14686;22848;из;O
14687;22848;муки;O
14688;22848;смеси;O
14689;22848;разных;O
14690;22848;видов;O
14691;22848;зерна;O
14692;22848;,;O
14693;22848;например;O
14694;22848;,;O
14695;22848;пшеницы;O
14696;22848;и;O
14697;22848;ржи;O
14698;22848;»;O
14699;22848;);O
14700;22848;—;O
14701;22848;идиом;B-DEF
14702;22848;(;I-DEF
14703;22848;разговорный;I-DEF
14704;22848;язык;I-DEF
14705;22848;);I-DEF
14706;22848;,;I-DEF
14707;22848;включающий;I-DEF
14708;22848;элементы;I-DEF
14709;22848;украинского;I-DEF
14710;22848;и;I-DEF
14711;22848;русского;I-DEF
14712;22848;языков;I-DEF
14713;22848;,;I-DEF
14714;22848;распространённый;I-DEF
14715;22848;на;I-DEF
14716;22848;Украине;I-DEF
14717;22848;,;I-DEF
14718;22848;а;I-DEF
14719;22848;также;I-DEF
14720;22848;в;I-DEF
14721;22848;соседствующих;I-DEF
14722;22848;с;I-DEF
14723;22848;ней;I-DEF
14724;22848;областях;I-DEF
14725;22848;России;I-DEF
14726;22848;и;I-DEF
14727;22848;в;I-DEF
14728;22848;Молдавии;I-DEF
14729;22848;.;O
14730;22907;Небинарная;B-TERM
14731;22907;гендерная;I-TERM
14732;22907;идентичность;I-TERM
14733;22907;(;O
14734;22907;небинарный;O
14735;22907;гендер;O
14736;22907;);O
14737;22907;—;O
14738;22907;спектр;B-DEF
14739;22907;гендерных;I-DEF
14740;22907;идентичностей;I-DEF
14741;22907;,;I-DEF
14742;22907;отличных;I-DEF
14743;22907;от;I-DEF
14744;22907;бинарного;I-DEF
14745;22907;мужского;I-DEF
14746;22907;и;I-DEF
14747;22907;женского;I-DEF
14748;22907;гендера;I-DEF
14749;22907;.;O
14750;22968;Бигендерность;B-TERM
14751;22968;—;O
14752;22968;небинарная;B-DEF
14753;22968;гендерная;I-DEF
14754;22968;идентичность;I-DEF
14755;22968;,;I-DEF
14756;22968;при;I-DEF
14757;22968;которой;I-DEF
14758;22968;у;I-DEF
14759;22968;личности;I-DEF
14760;22968;присутствуют;I-DEF
14761;22968;две;I-DEF
14762;22968;разные;I-DEF
14763;22968;гендерные;I-DEF
14764;22968;идентичности;I-DEF
14765;22968;(;I-DEF
14766;22968;одновременно;I-DEF
14767;22968;или;I-DEF
14768;22968;попеременно;I-DEF
14769;22968;);I-DEF
14770;22968;";";I-DEF
14771;22968;тригендерность;I-DEF
14772;22968;—;I-DEF
14773;22968;три;I-DEF
14774;22968;идентичности;I-DEF
14775;22968;";";I-DEF
14776;22968;полигендерность;I-DEF
14777;22968;(;I-DEF
14778;22968;англ;I-DEF
14779;22968;.;I-DEF
14780;22968;polygender;I-DEF
14781;22968;,;I-DEF
14782;22968;от;I-DEF
14783;22968;др;I-DEF
14784;22968;.;I-DEF
14785;22968;-;I-DEF
14786;22968;греч;I-DEF
14787;22968;.;I-DEF
14788;22968;πολύς;I-DEF
14789;22968;—;I-DEF
14790;22968;«;I-DEF
14791;22968;многочисленный;I-DEF
14792;22968;»;I-DEF
14793;22968;";";I-DEF
14794;22968;синонимы;I-DEF
14795;22968;:;I-DEF
14796;22968;омнигендерность;I-DEF
14797;22968;и;I-DEF
14798;22968;пангендерность;I-DEF
14799;22968;);I-DEF
14800;22968;—;I-DEF
14801;22968;множество;I-DEF
14802;22968;гендерных;I-DEF
14803;22968;идентичностей;I-DEF
14804;22968;(;I-DEF
14805;22968;обычно;I-DEF
14806;22968;четыре;I-DEF
14807;22968;и;I-DEF
14808;22968;более;I-DEF
14809;22968;);I-DEF
14810;22968;.;O
14811;23187;SAT;B-TERM
14812;23187;Reasoning;I-TERM
14813;23187;Test;I-TERM
14814;23187;(;O
14815;23187;а;O
14816;23187;также;O
14817;23187;«;O
14818;23187;Scholastic;B-TERM
14819;23187;Aptitude;I-TERM
14820;23187;Test;I-TERM
14821;23187;»;O
14822;23187;и;O
14823;23187;«;O
14824;23187;Scholastic;B-TERM
14825;23187;Assessment;I-TERM
14826;23187;Test;I-TERM
14827;23187;»;O
14828;23187;,;O
14829;23187;дословно;O
14830;23187;«;O
14831;23187;Академический;O
14832;23187;оценочный;O
14833;23187;тест;O
14834;23187;»;O
14835;23187;);O
14836;23187;—;O
14837;23187;стандартизованный;B-DEF
14838;23187;тест;I-DEF
14839;23187;для;I-DEF
14840;23187;приема;I-DEF
14841;23187;в;I-DEF
14842;23187;высшие;I-DEF
14843;23187;учебные;I-DEF
14844;23187;заведения;I-DEF
14845;23187;в;I-DEF
14846;23187;США;I-DEF
14847;23187;.;O
14848;23408;Ритори́ческий;B-TERM
14849;23408;вопро́с;I-TERM
14850;23408;—;O
14851;23408;риторическая;B-DEF
14852;23408;фигура;I-DEF
14853;23408;,;I-DEF
14854;23408;представляющая;I-DEF
14855;23408;собой;I-DEF
14856;23408;вопрос;I-DEF
14857;23408;,;I-DEF
14858;23408;ответ;I-DEF
14859;23408;на;I-DEF
14860;23408;который;I-DEF
14861;23408;не;I-DEF
14862;23408;требуется;I-DEF
14863;23408;или;I-DEF
14864;23408;не;I-DEF
14865;23408;ожидается;I-DEF
14866;23408;в;I-DEF
14867;23408;силу;I-DEF
14868;23408;его;I-DEF
14869;23408;крайней;I-DEF
14870;23408;очевидности;I-DEF
14871;23408;для;I-DEF
14872;23408;задающего;I-DEF
14873;23408;вопрос;I-DEF
14874;23408;,;I-DEF
14875;23408;но;I-DEF
14876;23408;так;I-DEF
14877;23408;как;I-DEF
14878;23408;в;I-DEF
14879;23408;русском;I-DEF
14880;23408;языке;I-DEF
14881;23408;риторические;I-DEF
14882;23408;вопросы;I-DEF
14883;23408;в;I-DEF
14884;23408;письменном;I-DEF
14885;23408;и;I-DEF
14886;23408;устном;I-DEF
14887;23408;виде;I-DEF
14888;23408;ничем;I-DEF
14889;23408;не;I-DEF
14890;23408;выделены;I-DEF
14891;23408;и;I-DEF
14892;23408;могут;I-DEF
14893;23408;быть;I-DEF
14894;23408;приняты;I-DEF
14895;23408;за;I-DEF
14896;23408;простой;I-DEF
14897;23408;вопрос;I-DEF
14898;23408;,;I-DEF
14899;23408;то;I-DEF
14900;23408;читающий;I-DEF
14901;23408;такой;I-DEF
14902;23408;вопрос;I-DEF
14903;23408;или;I-DEF
14904;23408;услышавший;I-DEF
14905;23408;может;I-DEF
14906;23408;дать;I-DEF
14907;23408;ответ;I-DEF
14908;23408;,;I-DEF
14909;23408;ведь;I-DEF
14910;23408;это;I-DEF
14911;23408;всё;I-DEF
14912;23408;же;I-DEF
14913;23408;остаётся;I-DEF
14914;23408;вопросом;I-DEF
14915;23408;и;I-DEF
14916;23408;противоречия;I-DEF
14917;23408;в;I-DEF
14918;23408;этом;I-DEF
14919;23408;нет;I-DEF
14920;23408;.;O
14921;23428;Молоко́;B-TERM
14922;23428;—;O
14923;23428;питательная;B-DEF
14924;23428;жидкость;I-DEF
14925;23428;,;I-DEF
14926;23428;вырабатываемая;I-DEF
14927;23428;молочными;I-DEF
14928;23428;железами;I-DEF
14929;23428;самок;I-DEF
14930;23428;млекопитающих;I-DEF
14931;23428;во;I-DEF
14932;23428;время;I-DEF
14933;23428;лактации;I-DEF
14934;23428;.;O
14935;23805;Концепт;B-TERM
14936;23805;в;I-TERM
14937;23805;филологии;I-TERM
14938;23805;—;O
14939;23805;это;O
14940;23805;содержательная;B-DEF
14941;23805;сторона;I-DEF
14942;23805;словесного;I-DEF
14943;23805;знака;I-DEF
14944;23805;,;I-DEF
14945;23805;за;I-DEF
14946;23805;которой;I-DEF
14947;23805;стоит;I-DEF
14948;23805;понятие;I-DEF
14949;23805;,;I-DEF
14950;23805;относящееся;I-DEF
14951;23805;к;I-DEF
14952;23805;умственной;I-DEF
14953;23805;,;I-DEF
14954;23805;духовной;I-DEF
14955;23805;или;I-DEF
14956;23805;материальной;I-DEF
14957;23805;сфере;I-DEF
14958;23805;существования;I-DEF
14959;23805;человека;I-DEF
14960;23805;,;I-DEF
14961;23805;закреплённое;I-DEF
14962;23805;в;I-DEF
14963;23805;общественном;I-DEF
14964;23805;опыте;I-DEF
14965;23805;народа;I-DEF
14966;23805;,;I-DEF
14967;23805;имеющее;I-DEF
14968;23805;в;I-DEF
14969;23805;его;I-DEF
14970;23805;жизни;I-DEF
14971;23805;исторические;I-DEF
14972;23805;корни;I-DEF
14973;23805;,;I-DEF
14974;23805;социально;I-DEF
14975;23805;и;I-DEF
14976;23805;субъективно;I-DEF
14977;23805;осмысляемое;I-DEF
14978;23805;и;I-DEF
14979;23805;—;I-DEF
14980;23805;через;I-DEF
14981;23805;ступень;I-DEF
14982;23805;такого;I-DEF
14983;23805;осмысления;I-DEF
14984;23805;—;I-DEF
14985;23805;соотносимое;I-DEF
14986;23805;с;I-DEF
14987;23805;другими;I-DEF
14988;23805;понятиями;I-DEF
14989;23805;,;I-DEF
14990;23805;ближайше;I-DEF
14991;23805;с;I-DEF
14992;23805;ним;I-DEF
14993;23805;связанными;I-DEF
14994;23805;или;I-DEF
14995;23805;,;I-DEF
14996;23805;во;I-DEF
14997;23805;многих;I-DEF
14998;23805;случаях;I-DEF
14999;23805;,;I-DEF
15000;23805;ему;I-DEF
15001;23805;противопоставляемыми;I-DEF
15002;23805;.;O
15003;23873;«;O
15004;23873;Охота;B-TERM
15005;23873;»;O
15006;23873;(;O
15007;23873;англ;O
15008;23873;.;O
15009;23873;Manhunt;O
15010;23873;);O
15011;23873;—;O
15012;23873;американский;B-DEF
15013;23873;сериал-антология;I-DEF
15014;23873;в;I-DEF
15015;23873;жанре;I-DEF
15016;23873;криминальной;I-DEF
15017;23873;драмы;I-DEF
15018;23873;на;I-DEF
15019;23873;основе;I-DEF
15020;23873;реальных;I-DEF
15021;23873;событий;I-DEF
15022;23873;.;O
15023;23882;Влади́мир;B-TERM
15024;23882;Андре́евич;I-TERM
15025;23882;Успе́нский;I-TERM
15026;23882;(;O
15027;23882;27;O
15028;23882;ноября;O
15029;23882;1930;O
15030;23882;,;O
15031;23882;Москва;O
15032;23882;—;O
15033;23882;27;O
15034;23882;июня;O
15035;23882;2018;O
15036;23882;,;O
15037;23882;там;O
15038;23882;же;O
15039;23882;);O
15040;23882;—;O
15041;23882;советский;B-DEF
15042;23882;и;I-DEF
15043;23882;российский;I-DEF
15044;23882;математик;I-DEF
15045;23882;,;I-DEF
15046;23882;лингвист;I-DEF
15047;23882;,;I-DEF
15048;23882;публицист;I-DEF
15049;23882;,;I-DEF
15050;23882;популяризатор;I-DEF
15051;23882;науки;I-DEF
15052;23882;.;O
15053;24042;э́да;B-TERM
15054;24042;Моисе́евна;I-TERM
15055;24042;Берего́вская;I-TERM
15056;24042;(;O
15057;24042;11;O
15058;24042;ноября;O
15059;24042;1929;O
15060;24042;,;O
15061;24042;Киев;O
15062;24042;—;O
15063;24042;17;O
15064;24042;марта;O
15065;24042;2011;O
15066;24042;,;O
15067;24042;Москва;O
15068;24042;);O
15069;24042;—;O
15070;24042;российский;B-DEF
15071;24042;романист;I-DEF
15072;24042;,;I-DEF
15073;24042;специалист;I-DEF
15074;24042;в;I-DEF
15075;24042;области;I-DEF
15076;24042;французской;I-DEF
15077;24042;стилистики;I-DEF
15078;24042;и;I-DEF
15079;24042;методики;I-DEF
15080;24042;преподавания;I-DEF
15081;24042;французского;I-DEF
15082;24042;языка;I-DEF
15083;24042;,;I-DEF
15084;24042;автор;I-DEF
15085;24042;нескольких;I-DEF
15086;24042;школьных;I-DEF
15087;24042;учебников;I-DEF
15088;24042;французского;I-DEF
15089;24042;языка;I-DEF
15090;24042;.;O
15091;24144;а́леф;B-TERM
15092;24144;—;O
15093;24144;первая;B-DEF
15094;24144;буква;I-DEF
15095;24144;еврейского;I-DEF
15096;24144;алфавита;I-DEF
15097;24144;.;O
15098;24169;Англи́йский;B-TERM
15099;24169;язык;I-TERM
15100;24169;(;O
15101;24169;самоназвание;O
15102;24169;—;O
15103;24169;English;O
15104;24169;,;O
15105;24169;the;O
15106;24169;English;O
15107;24169;language;O
15108;24169;);O
15109;24169;—;O
15110;24169;язык;B-DEF
15111;24169;англо-фризской;I-DEF
15112;24169;подгруппы;I-DEF
15113;24169;западной;I-DEF
15114;24169;группы;I-DEF
15115;24169;германской;I-DEF
15116;24169;ветви;I-DEF
15117;24169;индоевропейской;I-DEF
15118;24169;языковой;I-DEF
15119;24169;семьи;I-DEF
15120;24169;.;O
15121;24196;Кокни;B-TERM
15122;24196;(;O
15123;24196;Cockney;O
15124;24196;);O
15125;24196;—;O
15126;24196;термин;B-DEF
15127;24196;для;I-DEF
15128;24196;ряда;I-DEF
15129;24196;исторических;I-DEF
15130;24196;диалектов;I-DEF
15131;24196;районов;I-DEF
15132;24196;и;I-DEF
15133;24196;ремесленных;I-DEF
15134;24196;цехов;I-DEF
15135;24196;Лондона;I-DEF
15136;24196;Скауз;I-DEF
15137;24196;(;I-DEF
15138;24196;Scouse;I-DEF
15139;24196;);I-DEF
15140;24324;Транс-женщина;B-TERM
15141;24324;,;O
15142;24324;трансгендерная;B-TERM
15143;24324;женщина;I-TERM
15144;24324;(;O
15145;24324;англ;O
15146;24324;.;O
15147;24324;trans;O
15148;24324;woman;O
15149;24324;,;O
15150;24324;transgender;O
15151;24324;woman;O
15152;24324;);O
15153;24324;—;O
15154;24324;женщина;B-DEF
15155;24324;,;I-DEF
15156;24324;у;I-DEF
15157;24324;которой;I-DEF
15158;24324;при;I-DEF
15159;24324;рождении;I-DEF
15160;24324;был;I-DEF
15161;24324;определён;I-DEF
15162;24324;мужской;I-DEF
15163;24324;пол;I-DEF
15164;24324;.;O
15165;24363;Бенеде́тто;B-TERM
15166;24363;Кро́че;I-TERM
15167;24363;(;O
15168;24363;итал;O
15169;24363;.;O
15170;24363;Benedetto;O
15171;24363;Croce;O
15172;24363;";";O
15173;24363;25;O
15174;24363;февраля;O
15175;24363;1866;O
15176;24363;года;O
15177;24363;—;O
15178;24363;20;O
15179;24363;ноября;O
15180;24363;1952;O
15181;24363;года;O
15182;24363;);O
15183;24363;—;O
15184;24363;итальянский;B-DEF
15185;24363;интеллектуал;I-DEF
15186;24363;,;I-DEF
15187;24363;атеист;I-DEF
15188;24363;,;I-DEF
15189;24363;критик;I-DEF
15190;24363;,;I-DEF
15191;24363;философ;I-DEF
15192;24363;,;I-DEF
15193;24363;политик;I-DEF
15194;24363;,;I-DEF
15195;24363;историк;I-DEF
15196;24363;.;O
15197;24391;Кроче;B-TERM
15198;24391;—;O
15199;24391;представитель;B-DEF
15200;24391;итальянского;I-DEF
15201;24391;идеализма;I-DEF
15202;24391;,;I-DEF
15203;24391;выросшего;I-DEF
15204;24391;из;I-DEF
15205;24391;«;I-DEF
15206;24391;неаполитанской;I-DEF
15207;24391;»;I-DEF
15208;24391;версии;I-DEF
